id,track_name,artist_names,source,release_date,duration,peak_rank,previous_rank,days_on_chart,rank,streams
1Qv4Gm6jCjK9wzZ9IXqFHE,Đánh Mất Em - Lofi Version,"Quang Đăng Trần, Freak D",Zing MP3,2020-12-15,225,127,194,98,2149,20218743
1sczjXEYHpbpCsaA25ZzPv,intentions,starfall,Mercury Records / Republic Records,2024-04-26,225,58,199,43,2150,20201097
222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),"Little Mix, Nicki Minaj",Syco Music,2018-11-27,215,18,68,51,2151,20168046
7ynmAvlaIbYWpXtpX2PlpX,Dynamite (Instrumental),BTS,BIGHIT MUSIC,2018-03-01,203,6,130,41,2152,20150921
4MRXbWH2BzuUZcoabj6HRh,Blue Tequila,Táo,Yin Yang Media,2020-08-27,203,22,-1,1246,2153,20150921
5C1O3fpMsiisJpHiB1uuDf,ĐỢI (Prod. RIO),"52Hz, RIO",DAO Entertainment,2023-12-15,197,11,104,394,2154,20097923
0gVqDsMxAOREJ6WcdOuVHk,Understand,"MELOH, Gist","Genie Music Corporation, Stone Music Entertainment",2021-01-02,160,116,147,6,2155,20095913
7ovUcF5uHTBRzUpB6ZOmvt,アイドル,YOASOBI,YOASOBI,2022-08-18,197,53,188,78,2156,20020244
6A1IbMKwjvXibcrU1sdqKH,Em Là,"MONO, Onionn.",M Music Records,2022-08-18,197,5,-1,539,2157,20020244
79bSb2Ilugozn6VygdplEZ,1 Phút,Andiez,MaiDao Music,2017-08-07,376,11,-1,1277,2158,19951897
1pFV4uutDIUBKM86kRKsv9,1 Phút,Andiez,MaiDao Music,2017-08-07,376,11,192,1123,2159,19951897
3ryjLm3oupIjJFGc39naNi,dimple,BTS,BIGHIT MUSIC,2018-03-01,376,19,59,9,2160,19933390
45PPoUgqs3JrhkZGEzSUHT,"3107 4 (feat. Erik, Nâu)","W/N, ERIK, Nau",Universal Music Indochina Distributed Labels,2022-07-31,214,14,200,600,2161,19899800
4nwdFVU1yT5j9zTaTv1rxk,Mai Mình Xa,Thịnh Suy,InQ International,2018-03-01,215,73,108,78,2162,19654587
0d6dbFvKczX1Us3J7TsMMv,Lỡ Say Bye Là Bye,"Changg, Lemese",Yin Yang Media,2021-01-22,215,7,-1,749,2163,19654587
7eDrdQ7PK9Xm1CZCKWsgmH,Anh Nhớ Ra (feat. TRANG),"Vũ., TRANG",WM Vietnam,2022-09-09,277,17,158,578,2164,19437327
3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.,BLACKPINK,Universal Music LLC,2021-08-03,199,2,113,364,2165,19426540
7wHBNIBO353lf9aVvmUydT,Cảm Ơn Và Xin Lỗi,Chillies,WM Vietnam,2020-03-26,176,54,-1,398,2166,19386731
7h2zqUH4bYyknNUxsYnS5V,Như Anh Đã Thấy Em,"PhucXp, Freak D",MaiDao Music,2022-05-20,302,30,181,689,2167,19382313
4N99EuIjwSSFFFMDfTeOLU,Em Không Khóc (feat. Vũ Phụng Tiên),"buitruonglinh, Vũ Phụng Tiên",Yin Yang Media,2022-03-28,270,58,119,830,2168,19371234
6DU7FjI7W8LQ7B9bICkMxR,Đường Tôi Chở Em Về,buitruonglinh,Universal Music Indochina Distributed Labels,2022-01-05,266,13,93,217,2169,19332221
1eZ8S2yOGRhAE32pg27M1S,LayLaLay,Jack - J97,Yin Yang Media,2020-07-03,266,11,172,95,2170,19332221
3A9A7mfVDVm3rrS9SMGhg5,Hư không,Kha,MaiDao Music,2023-12-14,355,18,82,386,2171,19312778
3kwS7WlPS6NconVfVs6tTZ,NẮM ĐÔI BÀN TAY,Kay Trần,M-TP Entertainment Ltd,2021-07-09,188,21,182,67,2172,19169538
0h1bCFiGHWBB1Wq61W0wZj,Permission to Dance (Instrumental),BTS,BIGHIT MUSIC,2021-07-23,188,14,110,24,2173,19169538
5llStJYcWGrEwjSOkMJ1JL,Đường Tôi Chở Em Về - Lofi,1 9 6 7,SOXO 202103-3,2021-06-21,165,59,173,229,2174,19165550
41aMYNen9G7uUbqLfV65cF,Tay To,"Rapital, RPT MCK, Phongkhin",M Music Records,2021-06-21,165,54,182,1001,2175,19165550
414Mr8wR2m7fs2K0n8Bx3I,若月亮没来（若是月亮还没来）,"王宇宙Leto, 乔浚丞",百纳娱乐,2024-01-22,174,77,176,10,2176,19124236
0SJ7vFES0Lj6pnumh3DhCe,People,Agust D,BIGHIT MUSIC,2020-06-01,193,15,73,11,2177,19019587
2SykQzXuFSeprST1uDjj1m,trời giấu trời mang đi,AMEE,Yin Yang Media,2020-06-20,254,34,198,524,2178,19007727
52iqc0W2KlifPTp5IIwQvn,Chắc Ai Đó Sẽ Về - Sky Tour 2019,Sơn Tùng M-TP,Universal Music Indochina Distributed Labels,2020-06-29,254,13,55,16,2179,18986933
5Z4aqpT39KpY8gbHoJWdou,Egotistic,MAMAMOO,"RBW, Inc.",2018-07-20,205,35,70,15,2180,18894198
0UwQTbq7ZtBJ7v530mpaxP,Stay Gold,BTS,Universal Music LLC,2018-03-01,234,1,14,13,2181,18868271
5Um995yUx3GSJ6uNOMaaP4,Muốn Nói Với Em,"T Team, DT TAP RAP",Yin Yang Media,2020-06-06,234,12,-1,923,2182,18852909
4wopYJ5wpYOM6ogm2Jugnw,"fuck, i'm lonely","Lauv, Anne-Marie",Lauv,2019-11-15,261,31,124,153,2183,18832110
3y6kYOBeVg8jtUiBdTR0pD,Già Cùng Nhau Là Được,"Tùng TeA, PC, TaynguyenSound",12 trái lê,2018-11-13,231,67,136,848,2184,18702700
1fh5Sf3fFESFOS8D82RQiI,từ thích thích thành thương thương,"AMEE, Hoàng Dũng",Yin Yang Media,2018-03-01,213,4,117,917,2185,18697500
2fxGSbMxakUf8XUd00rmED,Dù Cho Mai Về Sau - Acoustic Version,buitruonglinh,Yin Yang Media,2020-12-01,213,56,98,458,2186,18697500
11hcyWq7qSwBE3bvv5Ialn,Dù Cho Mai Về Sau - Acoustic Version,buitruonglinh,Yin Yang Media,2020-01-12,213,56,200,986,2187,18697500
0Cy7uOfTjJrmHkNEPBBZxf,Bên Trên Tầng Lầu,Tăng Duy Tân,StarNation,2022-06-10,184,1,188,376,2188,18489849
2U7Hu2RaNQNRi7izoJyZaX,rockstar (feat. 21 Savage),"Post Malone, 21 Savage",Republic Records,2017-01-27,171,112,154,18,2189,18456866
14gkWVFMwdxBMyqBw1wmIg,safety net (feat. Ty Dolla $ign),"Ariana Grande, Ty Dolla $ign",Republic Records,2020-07-07,202,103,153,3,2190,18456131
58KiGWbcsEbejvZjmDhrLV,Hãy Trao Cho Anh - Sky Tour 2019,Sơn Tùng M-TP,Universal Music Indochina Distributed Labels,2020-05-07,292,12,45,16,2191,18267393
2GE2p2dFpxp7OIz2QOFBzW,"KIM PHÚT, KIM GIỜ (feat. HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều & Isaac)","ANH TRAI ""SAY HI"", HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều, Isaac",Anh Trai Say Hi,2024-08-26,295,5,28,159,2192,18235913
7td8DTWoGC9u9db37mGHX6,Nấu ăn cho em,"Đen, PiaLinh",Đen,2023-05-13,241,6,182,467,2193,18229147
5oFEvbM7lGnx8jfAkuhVyo,MỘNG YU,"AMEE, RPT MCK",Yin Yang Media,2024-08-02,203,2,56,183,2194,18215622
27fqy8VruqYZlKiK1qfwEd,ghệ iu dấu của em ơi,"tlinh, 2pillz, WOKEUP",Universal Music Indochina Distributed Labels,2023-02-10,206,4,178,163,2195,18197585
4YSryHqsD82Krc81l1EJD5,ghệ iu dấu của em ơi,"tlinh, 2pillz, WOKEUP",Universal Music Indochina Distributed Labels,2023-08-16,205,4,-1,465,2196,18197585
4BMFHmawdG3nYzpS7VHbaW,Hot,"Wxrdie, 2pillz",420Ent.,2020-12-31,196,117,-1,3,2197,18134677
44UFK3c62FzOHSemTpz8ZM,Trong Tri Nho Cua Anh Cover - Original,ERIK,Music in Air,2019-07-03,266,175,-1,25,2198,18056977
3J3nv18iIrOhca1ZWNeuyW,Đã Lỡ Yêu Em Nhiều,JustaTee,NGUYEN THANH TUAN,2022-07-11,261,21,169,732,2199,18056977
1YxMfqTpk22khi8ZfmSK0G,BUBBLY,Ethan Low,long days longer nights,2023-02-28,171,137,-1,1,2200,18047592
6IHLOkgZftkcqS3fM0jMCT,Em Xinh,"MONO, Onionn.",M Music Records,2023-11-30,183,9,90,362,2201,18043972
2ezKXygNO30pXyDQXkm6oD,LATATA,(G)I-DLE,CUBE ENTERTAINMENT,2018-05-09,261,22,87,58,2202,18035294
2oVLEoBVDvYrGmzrU7dEm5,TRÀN BỘ NHỚ (feat. Dương Domic),"ANH TRAI ""SAY HI"", Dương Domic",Anh Trai Say Hi,2024-08-31,210,5,33,144,2203,18030079
6DyotcCWPqKQT8YWireU6L,Tán Gái 505,Low G,Rap Nhà Làm,2021-05-31,156,62,-1,532,2204,18016865
56JyO6Cav1GwtayPU7PXEx,từ thích thích thành thương thương,"AMEE, Hoàng Dũng",Yin Yang Media,2021-02-14,219,4,5,8,2205,17981296
4KjASaPtCvRJ4YArYpz6je,Strange (feat. RM),"Agust D, RM",BIGHIT MUSIC,2020-06-01,169,12,107,11,2206,17889358
3wGx3gYPjECKZazGNuPEX2,Phải Chăng Em Đã Yêu? (feat. RedT),"Juky San, REDT",Yin Yang Media,2021-04-22,232,1,90,215,2207,17825683
58AGoOGbwsQMhBbH0eFLRR,Over Now (with The Weeknd),"Calvin Harris, The Weeknd",Columbia,2020-08-28,199,77,77,5,2208,17677965
56n21o9wtl9IjFVsGe7BG1,Thuận Theo Ý Trời,Bùi Anh Tuấn,Sky Music Jsc,2019-11-28,237,55,182,639,2209,17556502
0n2nEtLP3OzDdi12ziIekx,SOS,"Avicii, Aloe Blacc",Universal Music AB,2018-06-01,229,17,85,52,2210,17454057
1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),"Lady Gaga, BLACKPINK",Interscope,2018-03-01,216,1,125,176,2211,17448307
3aW0ds4A4tSQDIp75FqWTo,FAKE LOVE,BTS,BIGHIT MUSIC,2018-05-22,229,1,115,744,2212,17446163
6o68wjAJpFjTMHzglmmVqs,Mot Dem Say (X),Thịnh Suy,InQ International,2018-05-22,229,31,81,13,2213,17446163
4ncTUgTfUV3wrjTPzKvn01,Yet To Come (Hyundai Ver.),BTS,BIGHIT MUSIC,2022-09-23,224,3,139,23,2214,17375777
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis,EMI / Interscope,2019-04-01,267,64,172,64,2215,17323416
4K0t6WlVTP8pNc7d0CpFwV,So Far Away (feat. Jamie Scott & Romy Dya),"Martin Garrix, David Guetta, Jamie Scott, Romy Dya",Epic Amsterdam,2019-05-03,267,10,-1,448,2216,17323416
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",South Coast Music Group/Interscope Records,2020-05-04,221,72,186,115,2217,17210535
4acXEYw7ayyJnm9GXDrqiL,Hit Me Up (feat. Nomovodka),"Binz, Nomovodka",Spacespeakers,2023-10-19,268,3,190,195,2218,17205734
4gaxEUZE4z9pJAVTSFwgQI,một đời,"14 Casper, Bon Nghiêm, buitruonglinh",DANDERLÉON,2023-03-03,328,26,50,306,2219,17166774
4TMdpMJNQdcawl8JjZEwLk,Nụ hôn Bisou,Lãng,12 trái lê,2022-10-28,157,9,188,299,2220,17162157
08GUMwJRpisuxHGyRzoSuu,Call Me,"Wren Evans, itsnk",Universal Music Indochina,2023-08-15,215,14,57,122,2221,17152668
3XCp5o1FUpAH0aj2Hmj5yz,Call Me,"Wren Evans, itsnk",Universal Music Indochina,2023-12-17,215,9,141,260,2222,17152668
7wkX67ruxr3x2GFz6vyIX9,Bước Qua Mùa Cô Đơn,Vũ.,WM Vietnam,2018-03-01,211,1,52,631,2223,17143767
5IO873C4IP8pXdsXcJiBes,Chúng Ta Sau Này,T.R.I,Yin Yang Media,2021-01-29,211,24,171,620,2224,17143767
0jFHMDRXxKaREor3hBEEST,Gashina,SUNMI,"Makeus Entertainment, The Black Label",2017-01-02,198,108,-1,30,2225,17095237
7ne0bfecn1o29bXC0Xblj2,Một Mình Có Buồn Không (feat. Lou Hoàng),"Thiều Bảo Trâm, Lou Hoàng",Yin Yang Media,2021-04-01,206,5,15,76,2226,17019634
1K3CXUYKhLYN7koLW5WQjX,Xin Lỗi,Thắng,Thắng,2023-04-30,127,3,133,472,2227,17016593
7unqgXVmp0iFt6ZW465opZ,Rapcoustic 5,"Đen, Kimmese, Lynk Lee",Đen,2012-05-11,191,37,148,80,2228,16987680
69cVm2zymPuNBHJW20fqi9,Còn Thương Thì Không Để Em Khóc,Miu Lê,MIXUS,2015-03-28,246,95,95,4,2229,16973785
5XWCc9wQes7X5uyYH9h5JR,Baby (feat. MARINA & Luis Fonsi),"Clean Bandit, MARINA, Luis Fonsi",Atlantic Records UK,2015-03-28,246,30,112,19,2230,16964841
28ncfVOBRp3HGweSZ6Wb8C,Đưa Nhau Đi Trốn - Chill Version,"Đen, Linh Cáo",Đen,2015-09-11,242,69,199,564,2231,16932708
1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),"SHAED, ZAYN",Photo Finish Records,2015-09-11,242,23,46,61,2232,16932708
3Alwi53Ahc2GwHgvel42b2,Ngày Đẹp Trời Để Nói Chia Tay,Lou Hoàng,WM Vietnam,2024-06-13,220,4,64,232,2233,16907089
1sEOTXdVl8X7SzuJi0P1cq,Van Gogh (feat. Ashley Alisha),"Dept, Ashley Alisha",WM Korea,2022-12-01,192,33,187,186,2234,16873929
7J9l9ebYB3IEs5ea5J1M7a,Nước Mắt Em Lau Bằng Tình Yêu Mới,"Da LAB, Tóc Tiên",MUNIZ MUSIC COMPANY LIMITED,2019-09-12,286,95,147,483,2235,16799462
40fjFtLBN98eDzOS4NfXs5,Nước Mắt Em Lau Bằng Tình Yêu Mới,"Da LAB, Tóc Tiên",MUNIZ MUSIC COMPANY LIMITED,2019-09-12,286,95,128,482,2236,16799462
0BX2eDMZJrGzApf4ZGXrFi,"NGÁO NGƠ (feat. HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL & Orange)","ANH TRAI ""SAY HI"", HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL, Orange",Anh Trai Say Hi,2024-08-29,252,5,42,180,2237,16776659
64PCybDxes3edHijrcsPV4,"NGÁO NGƠ (feat. HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL & Orange)","ANH TRAI ""SAY HI"", HIEUTHUHAI, ERIK, Anh Tú Atus, JSOL, Orange",Anh Trai Say Hi,2024-08-05,252,5,6,11,2238,16727313
460WMeltK2dxce4qhcaCF7,Normal No More,TYSM,EFFESS,2020-04-17,200,68,164,73,2239,16700731
3529wOVotXNadk5EkWERZQ,Xin Đừng Nhấc Máy,"B Ray, Han Sara, Masew",Great Entertainment,2021-04-02,187,8,186,528,2240,16626944
0PoAZ7SLFpqpYR9LSCYAo8,CRY FOR ME,TWICE,Republic Records - TWICE,2021-04-01,187,33,133,15,2241,16626944
5cn5oHiXJTLiuthgbgfkMh,Vết Mưa,Vũ Cát Tường,Universal Music Indochina Distributed Labels,2014-01-01,210,51,189,287,2242,16426841
0tGmDUHDoT8pxYhgAT3yNG,bé ơi từ từ,"Wren Evans, itsnk",Universal Music Indochina,2023-12-17,201,6,100,198,2243,16408074
2rGCYAabfA63PIzhQm7hVq,Internet Love,VSTRA,CDSL,2019-12-20,306,56,192,798,2244,16388331
3CYH422oy1cZNoo0GTG1TK,Psycho,Red Velvet,SM Entertainment,2019-12-20,306,1,177,430,2245,16388331
2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),"BLACKPINK, Selena Gomez",YG Entertainment,2020-08-19,243,2,13,34,2246,16370163
07b849p3xuq03EdlAo4CKX,GIAYPHUT,kidsai,kidsai,2021-08-06,206,33,-1,456,2247,16318985
75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,Parlophone Records Limited,2018-03-14,117,128,-1,14,2248,16283068
5HaKldnT9gWe70hr8bstmh,Tình Nào Không Như Tình Đầu,Trung Quân,Yin Yang Media,2020-09-12,315,9,156,300,2249,16163466
1aKuG1GG76xPLUkjBbQo3W,UGH!,BTS,BIGHIT MUSIC,2020-02-07,247,9,166,68,2250,16155114
1Vla7vXcM0zimotYpresDT,tình yêu có nghĩa là gì?,tlinh,Universal Music Indochina Distributed Labels,2023-08-16,134,6,158,302,2251,16131589
5xFoqABWVj4FIAf7vQX8FN,Spring Day,BTS,BIGHIT MUSIC,2020-03-27,297,23,197,299,2252,16022620
4TaJlCXAkv1WKYODXmq75b,Black Swan,BTS,BIGHIT MUSIC,2021-05-05,297,1,182,393,2253,16022620
78lw4wahFNotXb0mOEtPkM,BADBYE,WEAN,WEAN,2023-06-09,203,19,66,342,2254,15966178
2z9iLlNBt1aLZUCFgXby97,Có Chắc Yêu Là Đây,Sơn Tùng M-TP,Universal Music Indochina Distributed Labels,2020-07-05,202,1,172,1070,2255,15942322
22F7P7QnaVspdf5rKveBaS,Lối Nhỏ,"Đen, Phương Anh Đào",Đen,2019-10-20,214,1,25,493,2256,15868356
0dHUKYXP9PJMN0RpR9dpFR,hai mươi hai (22) [feat. AMEE],"Hứa Kim Tuyền, AMEE",Yin Yang Media,2022-05-31,239,1,155,402,2257,15812761
1sn24gM7ifkeH0005USdLH,Đừng Gọi Anh Là Idol,"Đen, Lynk Lee",Đen,2019-11-01,246,150,195,10,2258,15779706
0PG9fbaaHFHfre2gUVo7AN,Please Me,"Cardi B, Bruno Mars",Atlantic/KSR,2019-02-01,258,9,100,60,2259,15764975
3nw5vYaH4qVx8joq3qhtNx,Okeokeoke,Low G,Rap Nhà Làm,2020-11-09,139,85,193,399,2260,15764368
6GDIW3Le2tM0hMWD3pvefH,"ถ้าเธอรักใครคนหนึ่ง - เพลงประกอบภาพยนตร์ ""บุพเพสันนิวาส 2""",Ink Waruntorn,GMM Music Public Company Limited,2022-07-14,246,105,105,3,2261,15753759
7IkuRNVAjwXpZ2DheQHL4L,FIRE,EXID,SME Korea Inc.,2022-09-29,207,119,-1,1,2262,15678931
0ibp5h8QATkvC6P5cO5TUV,PHONG (feat. TGSN & Tyronee),"VSTRA, TGSN, Tyronee",CDSL,2022-05-20,212,26,181,270,2263,15636007
72DoSwhL22gngThjKqzoYr,PHONG,"VSTRA, TGSN, Tyronee",CDSL,2023-11-11,212,26,172,335,2264,15636007
3ET3xHCLMGd57u06A9RjJ0,Nói Dối,Ronboogz,MaiDao Music,2022-12-12,206,65,133,453,2265,15592298
1Wg83IToHimkgKtzQExO6s,Anh Chồng Quốc Dân Của Em (feat. Lăng LD & Rhymastic),"RAP VIỆT, Lăng LD, Rhymastic",WM Vietnam,2018-03-01,190,21,107,15,2266,15475461
3i02vLHwlt14hNJtdXmeM7,Phải Chăng Em Đã Yêu? (feat. RedT),"Juky San, REDT",Yin Yang Media,2021-02-12,190,1,189,548,2267,15475461
3VT8hOC5vuDXBsHrR53WFh,Astronaut In The Ocean,Masked Wolf,Elektra (NEK),2021-05-15,249,15,29,115,2268,15444641
1R1AFI3iNOYr0pGHwjFQBG,Cao Ốc 20,B Ray,Great Entertainment,2023-05-16,255,85,148,292,2269,15397626
3z7at2LZwJsg8UvqGw3JAv,Có Em Chờ,MIN,MIN,2017-05-10,234,119,-1,161,2270,15335759
4LOhNmNsr4JSSQqTIsrUo1,"Sau Này, Hãy Gặp Lại Nhau Khi Hoa Nở",Nguyên Hà,Nguyen Ha,2018-12-24,292,7,80,188,2271,15154001
5SHhPFh68OhUmuRPymKX9d,Undrunk,FLETCHER,Capitol Records,2019-01-23,292,94,128,19,2272,15154001
4Pw2nBsmnww7dIyB12Fmw8,I Do,911,All Around The World,2016-11-25,208,108,108,6,2273,15088072
6jS9KdVErfIauI0XXX64sw,Em Mới Là Người Yêu Anh,MIN,MIN,2019-03-11,251,2,132,639,2274,15049529
7fCeYpR02Q8JVuD88hJZVT,Bầu Trời Mới,"Da LAB, Minh Tốc & Lam",Universal Music Indochina Distributed Labels,2024-10-05,262,6,15,121,2275,15045565
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),"Justin Bieber, Chance the Rapper",RBMG/Def Jam,2020-09-22,192,14,94,74,2276,15037030
79cuOz3SPQTuFrp8WgftAu,There's Nothing Holdin' Me Back,Shawn Mendes,Island Records,2017-02-03,202,128,159,16,2277,15011058
0SmQ0UWeiHKQtxUej4Rem6,Tháng Năm,SOOBIN,Spacespeakers,2018-03-01,309,5,-1,793,2278,15010702
6IkNu9xwCD3ei9gaAfbPXA,Sài Gòn Đau Lòng Quá,"Hứa Kim Tuyền, Hoàng Duyên",Yin Yang Media,2021-03-28,309,1,164,474,2279,15010702
2qc4FFBylFT5YhvMJMX50R,Đi Để Trở Về,SOOBIN,TTV Entertainment,2017-01-17,202,28,44,130,2280,14996538
4NjYMfjV1bonlQxQFUjE4Y,Mot Dem Say (X),Thịnh Suy,InQ International,2019-06-11,234,23,174,244,2281,14978754
3Y7a0typ6ik1KscmebXd6D,"No New Friends (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",Records/Columbia,2019-03-12,234,53,107,18,2282,14978754
1ahVFh0ViDZr8LvkEVlq3B,No Sleep (feat. Bonn),"Martin Garrix, Bonn",Epic Amsterdam,2019-02-24,234,37,175,53,2283,14967303
6HGOxrNik4iPurqStawTFQ,MAKING MY WAY,Sơn Tùng M-TP,M-TP Entertainment Ltd,2023-05-05,258,1,180,151,2284,14883078
446ygEWkggc5FMbBPQSMuM,"SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương)","ANH TRAI ""SAY HI"", HIEUTHUHAI, Dương Domic, Song Luân, JSOL, Trần Đăng Dương",Anh Trai Say Hi,2024-09-18,253,7,37,138,2285,14814190
68vprHs3lxe8uNUpyXZcM8,"SAO HẠNG A (feat. HIEUTHUHAI, Dương Domic, Song Luân, Jsol & Trần Đăng Dương)","ANH TRAI ""SAY HI"", HIEUTHUHAI, Dương Domic, Song Luân, JSOL, Trần Đăng Dương",Anh Trai Say Hi,2024-09-16,253,7,9,30,2286,14814190
1Gu3moX7qQp4t2jk6kJ0C6,Cũng Đành Thôi,Đức Phúc,Đức Phúc Official,2016-01-01,273,35,192,887,2287,14796193
7paCdW3grnoEi95tjO1OkG,Thắc Mắc?,Thịnh Suy,InQ International,2019-01-01,206,91,180,357,2288,14789280
4Jh1gihtrVUPcMebKpVGMk,Hôm Nay Tôi Buồn - Remastered 2023,Phùng Khánh Linh,+84 Vietnam New Wave,2021-03-01,273,9,180,192,2289,14784807
39KWnPNEvbXt423CzjvBfA,Anh Đã Quen Với Cô Đơn,SOOBIN,WM Vietnam,2017-03-14,268,127,127,82,2290,14713080
37rvzhxln4fXxaD6eG1bbR,Yêu Người Có Ước Mơ,buitruonglinh,LOOPS Music,2022-12-14,296,66,176,494,2291,14705617
0wwfocY1CfXcKfMcWSoGXc,Yêu Người Có Ước Mơ,buitruonglinh,LOOPS Music,2022-12-26,296,66,108,478,2292,14679826
11OxuU5y7ebAJyKaY8dOl0,Lý Do Nào Để Quay Lại Với Nhau,"PAR SG, New$oulZ",MaiDao Music,2022-05-20,116,88,-1,200,2293,14672970
5YiqPAVbiFUj1G1qvbXo0X,Giấc Mơ Khác,Chillies,WM Vietnam,2023-02-09,223,9,182,385,2294,14625160
73fFRs03s0gtjggfMW213L,Ngã Tư Không Đèn,"TRANG, Khoa Vũ",Trang Music Productions,2022-06-18,218,8,157,345,2295,14568377
5bDYi5F6QeZvjxzF6WUfea,"REGRET (feat. Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương & Lâm Bảo Ngọc)","ANH TRAI ""SAY HI"", Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương, Lâm Bảo Ngọc",Anh Trai Say Hi,2024-08-05,252,5,5,11,2296,14563982
3JIfmjJbanxJkwaPzYa2gN,"REGRET (feat. Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương & Lâm Bảo Ngọc)","ANH TRAI ""SAY HI"", Quân A.P, Pháp Kiều, Quang Trung, Ali Hoàng Dương, Lâm Bảo Ngọc",Anh Trai Say Hi,2024-08-29,252,5,58,180,2297,14563982
1yo967mk7CpjvruNxBecOY,Trước Khi Em Tồn Tại,Thắng,Thắng,2023-04-30,194,19,163,413,2298,14558270
4eeflgjzTF8xN8U2E0dech,NGỰA Ô,"Dangrangto, TeuYungBoy, DONAL",Higher Dimension,2024-10-02,215,7,19,119,2299,14551899
2M2nM9t0YQoXMTnFH8AXBu,Đường Một Chiều,Huỳnh Tú,12 trái lê,2016-10-14,287,108,-1,460,2300,14443030
6hLkeOMrhZ2CMLBp2of576,Wanted,OneRepublic,Mosley Music/Interscope Records,2018-03-01,287,62,134,10,2301,14443030
2uaiyLKnYvazyfR0Ky3Kbk,Let Me Down Slowly,Alec Benjamin,2018,2018-06-06,283,18,35,158,2302,14382796
4JWQC6gyYoPRnxRxk0ta2M,Peer Pressure,"James Bay, Julia Michaels",Republic Records,2018-11-16,283,128,-1,3,2303,14382796
4Z2s8VRI8WEZyU0xeqnlJD,Music To My Eyes,"Lady Gaga, Bradley Cooper",A Star is Born OST,2018-10-27,251,84,-1,1,2304,14357490
3XEspwit4d8gwKKgeopfCv,Em Thích,"Sean, Lửa",LOOPS Music,2021-12-03,176,52,164,589,2305,14354348
2MHGIiWus5xHykiZGuDtNe,Em Thích,"Sean, Lửa",LOOPS Music,2021-12-03,176,52,170,153,2306,14354348
2IDZxVWQypWxYIP6wqDzGN,em bỏ hút thuốc chưa (feat. traitimtrongvang),"Bích Phương, traitimtrongvang",Yin Yang Media,2018-03-01,209,1,188,498,2307,14348538
0vB6E5gTZtnpodQCCW29JN,sao anh chưa về nhà,"AMEE, Ricky Star",Yin Yang Media,2020-06-29,181,55,-1,304,2308,14292224
4M3s2pObhdGGipU9akgGNa,Giữa Đại Lộ Đông Tây,Uyên Linh,Yin Yang Media,2021-11-04,227,9,-1,630,2309,14239280
6BToHhGtbW8eMQFaEv0i2d,Như Ngày Hôm Qua,Sơn Tùng M-TP,Universal Music Indochina Distributed Labels,2018-03-01,227,85,186,55,2310,14239280
53zusvCJkyGYjEZ6bnLIjh,Tháng Tư Là Lời Nói Dối Của Em,Hà Anh Tuấn,Yin Yang Media,2021-06-01,310,45,188,274,2311,14225190
02Jf3KszL1FB1kG6CILEWE,Vì Yêu Cứ Đâm Đầu,MIN,MIN,2019-11-10,231,141,156,15,2312,14106424
2ljLbFotsy2hFxAkjpsfbb,Dumhdurum,Apink,PLAY M ENTERTAINMENT CORP.,2019-09-19,196,62,81,15,2313,14081733
4Sib57MmYGJzSvkW84jTwh,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",Taylor Swift,2019-04-20,196,1,2,20,2314,14081733
3dvkpe9FEekxxgaQtxOHQI,Mặt Mộc,"Phạm Nguyên Ngọc, VAnh, Ân Nhi, BMZ",BMZ,2022-08-05,214,26,-1,420,2315,14026189
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,"Travis Scott, ROSALÍA, Lil Baby",Cactus Jack/Epic,2013-03-28,243,132,159,6,2316,13968087
2qsQ8eVDPmobZpvDxQCVQu,Barbie Tingz,Nicki Minaj,Nicki Minaj/Cash Money,2013-03-28,243,13,68,3,2317,13961222
079Fpq9a18TX4ir9znmv84,Say Đắm Trong Lần Đầu,Winno,MaiDao Music,2021-11-10,186,118,163,60,2318,13888995
